seq	bytes	mtime	ext	class	path	corpus_tier
0539	8134	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-135038_experimental-verdict.md	PRIMARY
0540	11898	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-140232_evidence-identity-equivalence-and-dependency-calculus.md	PRIMARY
0541	8974	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-140653_step-001-operational-independence.md	PRIMARY
0542	11898	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-140705_evidence-identity-equivalence-and-dependency-calculus-duplicate.md	PRIMARY
0543	11004	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-140919_step-002-what-does-it-mean-for-two-evidence-items-to-be-the-same.md	PRIMARY
0544	13853	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-141118_step-003-evidence-assessment-algebra.md	PRIMARY
0545	14590	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-142250_step-004-the-evidence-aggregation-axioms.md	PRIMARY
0546	14441	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-142333_step-005-what-is-the-mathematical-object-being-aggregated.md	PRIMARY
0547	15220	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-142514_step-006-information-gain-and-value-of-evidence.md	PRIMARY
0548	19567	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-142709_step-007-how-does-new-evidence-change-the-knowledge-state.md	PRIMARY
0549	15690	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-151920_step-008-epistemic-acceptance-and-commitment.md	PRIMARY
0550	17330	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-152002_step-009-contradiction-paraconsistency-and-belief-revision.md	PRIMARY
0551	19164	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-152413_step-011-uncertainty-propagation-and-derived-knowledge.md	PRIMARY
0552	23738	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-153436_step-012-identity-entity-resolution-and-semantic-equivalence.md	PRIMARY
0553	17076	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-153702_step-013-sufficiency-completeness-and-readiness-for-purpose.md	PRIMARY
0554	19844	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-153750_step-010-inference-and-derivation.md	PRIMARY
0555	17076	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-154223_step-013-sufficiency-completeness-and-readiness-for-purpose-duplicate.md	PRIMARY
0556	20251	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-155259_step-014-causality-dependency-and-counterfactual-reasoning.md	PRIMARY
0557	19296	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-155652_step-015-decision-theory-and-action-selection.md	PRIMARY
0558	25177	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-160001_step-016-temporal-knowledge-events-state-evolution-and-knowledge-versioning.md	PRIMARY
0559	25177	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-160217_step-016-temporal-knowledge-events-state-evolution-and-knowledge-versioning-duplicate.md	PRIMARY
0560	25246	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-160410_step-017-ontology-concepts-semantics-and-domain-models.md	PRIMARY
0561	24227	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-160659_step-018-rules-inference-logic-constraints-and-the-reasoning-engine.md	PRIMARY
0562	30048	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-160922_step-019-authority-trust-evidence-weighting-source-reliability-and-knowledge-commitment.md	PRIMARY
0563	26139	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-161157_step-020-uncertainty-probability-ambiguity-incompleteness-conflict-and-confidence.md	PRIMARY
0564	26445	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-161423_step-021-goals-intentions-decisions-actions-utility-risk-constraints-and-outcomes.md	PRIMARY
0565	28055	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-161800_step-022-identity-lineage-provenance-causality-and-traceability.md	PRIMARY
0566	31587	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-162331_step-024-formal-composition-consistency-invariants-and-closure-of-the-knowledgeos-model.md	PRIMARY
0567	24359	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-162545_step-023-epistemic-sufficiency-readiness-completeness-and-the-knowledge-boundary.md	PRIMARY
0568	27021	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-162652_step-025-executable-knowledgeos-reference-model-and-adversarial-simulation.md	PRIMARY
0569	7220	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-162919_step-026-further-steps-freeze-the-conceptual-construction.md	PRIMARY
0570	24316	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181041_knowledgeos-historical-experimental-knowledge-extraction.md	PRIMARY
0571	7221	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181126_freeze-the-conceptual-construction-temporarily.md	PRIMARY
0572	11479	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181325_step-025a-1-minimal-formal-state-and-type-system.md	PRIMARY
0573	17994	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181510_step-025a-2-evidence-to-assessment-to-assertion.md	PRIMARY
0574	18233	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181716_step-025a-3-knowledge-state-revision-conflict-temporal-validity-and-retraction.md	PRIMARY
0575	14360	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-181825_step-025a-4-executable-knowledge-state-model.md	PRIMARY
0576	16272	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182235_step-025a-5-property-based-falsification-of-the-knowledge-state.md	PRIMARY
0577	20569	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182411_step-025b-adversarial-end-to-end-knowledgeos-simulation.md	PRIMARY
0578	17377	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182534_step-025c-evidence-aggregation-algebra.md	PRIMARY
0579	15458	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182708_step-025c-1-compare-candidate-evidence-algebras.md	PRIMARY
0580	17143	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182835_step-025c-2-independent-evidence-combination.md	PRIMARY
0581	16975	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-182955_step-025c-3-evidence-dependence-and-information-value.md	PRIMARY
0582	20053	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-183142_step-025d-formal-zero-algebra.md	PRIMARY
0583	17621	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-183320_step-025e-formal-epistemic-contract-algebra.md	PRIMARY
0584	23001	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-183529_step-025f-governance-conflict-algebra.md	PRIMARY
0585	20036	2026-08-27	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260827-183746_step-025g-formal-lord-algebra-choosing-the-next-action.md	PRIMARY
0586	19350	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-092308_step-025h-formal-sa-rathi-algebra-decision-utility-risk-and-authorization.md	PRIMARY
0587	22163	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-093700_step-025i-knowledge-identity-algebra.md	PRIMARY
0588	21048	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-093812_step-025j-semantic-equivalence-refinement-contradiction-and-knowledge-merge.md	PRIMARY
0589	20445	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-093925_step-025k-knowledge-state-algebra-and-closure.md	PRIMARY
0590	18006	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-094013_step-025l-distributed-knowledge-merge-convergence-and-consistency.md	PRIMARY
0591	14042	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-094115_step-025m-epistemic-error-refutation-retraction-correction-and-revision.md	PRIMARY
0592	21154	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-094210_step-025n-evidence-aggregation-algebra.md	PRIMARY
0593	17754	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-094256_step-025o-truth-validity-belief-knowledge-and-epistemic-status.md	PRIMARY
0594	18167	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-094407_step-025p-causality-counterfactuals-interventions-and-root-cause-knowledge.md	PRIMARY
0595	16314	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-100603_step-025q-models-hypotheses-prediction-model-selection-and-scientific-revision.md	PRIMARY
0596	18429	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-100659_step-025r-decision-theory-utility-risk-value-of-information-and-rational-action.md	PRIMARY
0597	18876	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-100737_step-025s-identity-entity-resolution-same-as-distinct-from-and-knowledge-atma.md	PRIMARY
0598	21324	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-100823_step-025t-formal-inference-derivation-rules-proof-constraints-and-verifiable-reasoning.md	PRIMARY
0599	20986	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-100905_step-025u-multi-agent-knowledge-conflict-resolution-consensus-trust-and-distributed-epistemics.md	PRIMARY
0600	20499	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101022_step-025v-semantics-ontology-bounded-contexts-meaning-alignment-and-semantic-interoperability.md	PRIMARY
0601	19719	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101108_step-025w-temporal-consistency-bitemporal-knowledge-version-alignment-and-snapshot-semantics.md	PRIMARY
0602	19072	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101153_step-025x-distributed-epistemics-consistency-models-event-ordering-causality-and-knowledge-conver.md	PRIMARY
0603	19027	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101241_step-025y-evidence-integrity-cryptographic-provenance-authenticity-tamper-detection-and-chain-of.md	PRIMARY
0604	25361	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101325_step-025z-action-intervention-control-risk-and-feedback.md	PRIMARY
0605	21094	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101406_step-026-model-boundary-abstraction-observability-identifiability-and-epistemic-blind-spots.md	PRIMARY
0606	23657	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101458_step-027-uncertainty-calculus-probability-confidence-belief-and-evidence-weight.md	PRIMARY
0607	21601	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101530_step-028-epistemic-conflict-belief-revision-multiple-authorities-and-contradiction.md	PRIMARY
0608	21815	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-101614_step-029-knowledge-consistency-constraints-invariants-satisfiability-and-dependency.md	PRIMARY
0609	20820	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102009_step-030-epistemic-calibration-reality-alignment-validation-ground-truth-and-model-drift.md	PRIMARY
0610	16714	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102145_step-030-analysis-preliminary-verdict.md	PRIMARY
0611	24547	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102251_step-031-mathematical-formalization-and-consistency-audit-of-knowledgeos.md	PRIMARY
0612	25279	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102341_step-032-epistemic-algebra-type-closure-composition-laws-and-state-transition-semantics.md	PRIMARY
0613	26265	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102424_step-033-uncertainty-propagation-dependence-correlation-error-propagation-and-epistemic-risk.md	PRIMARY
0614	21236	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102459_step-034-information-acquisition-value-of-information-active-learning-and-the-next-best-epistemic.md	PRIMARY
0615	21958	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102539_step-035-epistemic-resource-allocation-attention-scheduling-knowledge-triage-and-portfolio-optimi.md	PRIMARY
0616	25075	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102624_step-036-epistemic-calibration-reliability-meta-validation-and-knowledge-system-health.md	PRIMARY
0617	28530	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102747_step-037-adversarial-epistemology-epistemic-integrity-trust-manipulation-and-strategic-behavior.md	PRIMARY
0618	24075	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102917_step-038-identity-entity-resolution-equivalence-reference-integrity-and-the-mathematics-of-same.md	PRIMARY
0619	22984	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-102953_step-039-bounded-context-translation-semantic-mapping-conceptual-alignment-and-knowledge-interope.md	PRIMARY
0620	20645	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103049_step-040-cross-context-consistency-contradiction-reconciliation-and-epistemic-authority.md	PRIMARY
0621	14179	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103343_step-001-40-review-where-we-are-now.md	PRIMARY
0622	21361	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103429_step-041-epistemic-sufficiency-decision-preconditions-and-assurance-composition.md	PRIMARY
0623	19087	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103509_step-042-assurance-composition-invariants-safety-gates-and-formal-decision-contracts.md	PRIMARY
0624	23969	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103559_step-043-causal-reasoning-intervention-counterfactuals-and-learning-from-outcomes.md	PRIMARY
0625	24470	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103643_step-044-dynamic-causal-systems-feedback-loops-cascades-stability-and-second-order-effects.md	PRIMARY
0626	22604	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103723_step-045-adaptive-learning-model-revision-concept-drift-and-knowledge-evolution.md	PRIMARY
0627	645	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-103922_step-046-learning-stability-self-correction-feedback-safety-and-epistemic-control.md	PRIMARY
0628	22165	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-104043_step-047-epistemic-control-self-correction-feedback-safety-and-prevention-of-knowledgeos-self-dec.md	PRIMARY
0629	24049	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-104102_step-048-global-invariants-compositional-verification-and-the-formal-correctness-contract.md	PRIMARY
0630	25791	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-104146_step-049-formal-model-reduction-consistency-checking-primitive-identification-and-computability.md	PRIMARY
0631	20964	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113416_step-050-formal-consistency-audit-attempting-to-break-the-knowledgeos-model.md	PRIMARY
0632	16971	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113444_step-051-executable-reference-model.md	PRIMARY
0633	20969	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113550_step-052-mathematical-kernel-to-ddd-bounded-context-mapping.md	PRIMARY
0634	20969	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113622_step-052-mathematical-kernel-to-ddd-bounded-context-mapping-duplicate.md	PRIMARY
0635	20936	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113646_step-053-context-contract-algebra.md	PRIMARY
0636	21141	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113723_step-054-mathematical-types-to-ddd-domain-types-to-executable-contracts.md	PRIMARY
0637	22289	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113800_step-055-reference-implementation-specification.md	PRIMARY
0638	15593	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113826_step-056-build-and-execute-the-knowledgeos-reference-machine.md	PRIMARY
0639	18394	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113901_step-057-liveness-and-progress-calculus.md	PRIMARY
0640	19627	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-113932_step-058-compositional-correctness.md	PRIMARY
0641	20310	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-114004_step-059-concurrency-and-interleaving-calculus.md	PRIMARY
0642	22678	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-114040_step-060-epistemic-algebra-and-knowledge-state-ordering.md	PRIMARY
0643	18563	2026-08-28	md	TEXT	docs/knowledgeos/brainstorming/phase_measure_theory/20260828-114401_step-061-information-gain-uncertainty-and-epistemic-quality.md	PRIMARY
